,superkingdom,phylum,class,order,family,genus,species,tax_id,barcode01,barcode02,barcode03,barcode04,barcode05,barcode06,barcode07,barcode08,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,barcode15,barcode16,barcode17,barcode18,barcode19,barcode20,barcode21,barcode22,barcode23,barcode24,barcode25,barcode26,barcode27,barcode28,barcode29,barcode30,barcode31,barcode32,barcode33,barcode34,barcode35,barcode36,barcode37,barcode38,barcode39,barcode40,barcode41,barcode42,barcode43,barcode44,barcode45,barcode46,barcode47,barcode48,barcode49,barcode50,barcode51,barcode52,barcode53,barcode54,barcode55,barcode56,barcode57,barcode58,barcode59,barcode60,barcode61,barcode62,barcode63,barcode64,barcode65,barcode66,barcode67,barcode68,barcode69,barcode70,barcode71,barcode72,barcode73,barcode74,barcode75,barcode76,barcode77,barcode78,barcode79,barcode80,barcode93,barcode95,barcode96
315,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium pectinovorum,29533,,0.0010153540707099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009986811147486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium sp. HYN0086,2249356,,0.0011362093110014,,,,,,0.0010198923269328,,,,,,,,,,,,0.0006370533387386,,,,,,,,,,,,,,,,0.0011673262273279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium sp. TKS,1315974,,0.0013281274733381,0.0047313276909989,0.0007540962675397,0.0023923400969846,,,0.0029056001896735,,,,,,0.0061632490662341,0.0024079253438647,0.00147655721473,,0.0020162239484883,,,0.0051233123467381,,0.0010563094585713,0.0039537143628611,,0.0029223447704837,,,,,,,,0.004915135913088,,,,,,,,0.003089324519081,,,0.0020638155743601,,,,,,,0.0049179222487197,,,0.0016875253447586,,,,0.0004377392694692,,,,0.0007627284732737,,0.0016500621570587,,0.0013252118524444,,,0.000934825377147,,,,0.0015021153115905,,,,,,,,,
318,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingobium,Sphingobium chungbukense,56193,,0.0006539001411507,,,,,,0.0008255892388767,,,,,,,0.0013943432415299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012115842642675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,Bacteria,Bacteroidetes,Saprospiria,Saprospirales,Lewinellaceae,Lewinella,Lewinella cohaerens,70995,,0.0011418618388202,,0.0005282833315578,,0.0009354161535585,,0.0006782262057969,,,,0.001326267971882,0.001135057208426,,,,,0.0013974083357567,,,,0.0018157380112862,0.0010695841014097,,,,,,,,,,0.0021619244801834,,,0.0009167687419855,,,,0.0009836140134982,,,0.0010358605186828,0.0013618657923523,,0.0026680465177224,,0.0016944892644624,,,,,,,0.0008161834516113,0.0014147841405459,,0.0013251928942777,,,,,0.0004683231955835,,,,,,0.0005162589540462,,,,,0.000405603747588,,,,,,0.0007516076286925,,,
320,Bacteria,Bacteroidetes,Saprospiria,Saprospirales,Lewinellaceae,Flavilitoribacter,Flavilitoribacter nigricans,70997,,0.000845247896029,,0.000690417373267,,0.000528690964426,,0.0003880858309186,,,,0.0012918528294884,,,,,,,,,,,0.000833956503529,,,,,,,,,,,,,0.00073063084364,,,,,,0.0021778584933829,0.0009338247090775,,,,,,,,,,,,,,,0.0010196836474044,0.0007632302664453,,,,,,0.0006997233168088,,,,0.0008960052138574,,,,,0.0006022351771882,,,,,,0.0005690463943852,,,
321,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Mesorhizobium,Mesorhizobium soli,1295366,,0.0010473387500371,,0.0008756326787751,,0.0012185312644434,,0.0008082609012082,,,0.0016345618000251,,,,0.0031773513642218,,,,,,,0.0016083647249113,0.0008830180117533,,,,,0.0017224344795122,0.0012662502907649,,0.0008629908627777,,,,0.0011400663490148,0.0013136017870072,,,,,,,0.0014985985242949,,,,,,,0.0024462713290444,0.0024471497693865,0.0012121022652432,,,0.0016160514970335,,,0.00110060773373,0.0006490322227481,,,,0.001101649248406,,0.0009020685931672,,,,0.0008045616675332,0.0021548644927941,0.0014342989813553,,,0.0010178625228092,,0.0018443527021357,,,,,,,
322,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus anaericanus,170367,,0.000753191145866,,0.0007588660259445,0.0018938173732228,0.0006585678756457,,0.0009008000509399,,,0.0012465716555618,,0.0014877291459377,,,0.0008116874259631,,0.0011677049968588,,0.0006655278438058,,,0.0008841474040627,,,,,0.0010814633620772,,0.0011453690290469,,,,0.0015060433497629,0.0010546198449864,,,,,,,,,,0.001983307144834,0.0020486938060814,0.0014524336325654,0.0013718107812185,,0.0014905245395609,,,,,0.0009080812030982,,,0.0019334443055303,0.0008673672821888,,,,0.0008183337695281,,0.001164609008346,,,,0.0009392544021757,0.0014814901233884,0.0010923286227643,0.0012488198206194,,0.0006013621133016,,0.0013066743409991,,0.0011700755809517,,0.0011890995976087,,,
323,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides sediminis,433648,,0.0004754449045914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006720412452739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides glacieisoli,1168730,,0.0004765912477106,,,,,,0.0005772209837837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus harenae,306543,,0.0006261636538817,,0.0012330493964728,0.001316693753362,0.0008499666096048,0.0011637344181526,,,0.0013312694346235,0.0016289527961295,0.0015858001459671,0.001570252567539,,,0.0014746147593945,,0.0009768050551812,0.0014882407237128,0.0012991315562297,,0.0011409813696862,0.0010021189496404,0.002204622536326,,,,0.0008022142519633,0.0009599474056581,0.0013505781419288,0.000597712403257,,,0.0012922972537483,0.0017439419285525,0.001084926981829,,,,,,,0.0007860552185971,,0.0015961569808715,0.0013355061889094,0.0011791427134709,0.0014893496764205,,,,,,,0.0014152982397195,0.001989407021567,,0.0013177074386509,0.0011507483103879,0.0011593887039548,,,0.0012237226090189,,0.0010862245785231,,0.0012092773321543,,0.0019960061318829,0.0016210573896532,0.0008215445548844,,,0.0009312969723427,,0.0014298055042445,,0.0012655377311264,,0.0007538500473749,,,
326,Bacteria,Planctomycetes,,,,,Planctomycetes bacterium Mal4,2528026,,0.0018543685257465,0.0051117057262928,0.0013518970407003,0.0018882273766708,0.0021844374953482,0.0017296002947736,0.0013156755391612,0.0026612577775236,0.0021628540140122,0.0029407220191557,,0.0022537056591355,0.0039421328142842,0.0033659757478258,0.0027899937471768,0.0026629532625913,0.0022565923300763,0.0015244462225521,0.0023992079431571,0.0028547456191437,0.0022305330483846,0.0022105544503504,,,,0.0030829315951269,0.002444028907565,0.002851824255954,0.0021532075568818,0.0024006953239439,0.0017008188603143,0.0017398942173911,0.0014411558447471,0.0022418771392413,0.0013611472766719,0.0024793438820344,0.0023119682818119,0.0045030861630788,0.0017058353939592,0.0026888904923707,0.0019630894736343,0.0016978543903184,0.0025726938678277,0.0018847933470934,0.0021447212681055,0.0029215251662698,0.0018902573911582,0.0019216644712029,0.0024054197179926,0.0024284234431996,0.0016371280008933,0.0028050500715132,0.0022691920459631,0.0020908355088371,0.0022747051410163,0.0033669552189688,0.0020842958153016,0.0013470566549615,0.0019318110899298,0.0034698065685892,0.0048473280894738,0.003737777873457,0.0058204450342042,0.0023662589596987,,0.0029467320671124,0.001221003238251,0.0019721955327266,0.0010737830387275,0.0028793537900991,0.0016652732686855,0.0021054320626072,0.0026629620934502,,0.0026564475620639,0.0038683455450187,0.0018854362811046,,0.0020400122519792,,,
327,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Methylotenera,Methylotenera versatilis,1055487,,0.0018400792418599,,0.0005784117650924,,0.000415604096692,,0.0015220772841194,,0.0013295091978341,,,,,,0.0008148120953542,0.0029934794193442,,,0.0008814359480855,0.0022970356010087,0.0022465727407982,0.0007043308473736,,0.0032234801884485,0.0015688828080571,0.0035231943628963,0.0021622032172869,,,0.0013907480817011,,0.0018033835779902,0.0019696120744517,0.0007925578486621,0.0008192308932022,,0.0024303662603537,,0.0021894100039032,,,0.0012710197682845,0.0016443700708235,0.0020406729717914,,,,,,,0.0010419699302358,,,0.0007465177502578,0.0012650978539199,0.0025165838784529,0.0012092762957892,0.0007978911664882,,,,,,0.0006901276816769,,0.0020685514944593,0.0026676885914609,0.0008614963474948,0.0013141542484387,,0.0011528916247532,,0.0014391864123926,0.0020876243930342,,,,,0.0007347080210364,,,
328,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Devosia honganensis,1610527,,0.0006222234183306,,,,,,,,0.0011571296282857,,,,,,,,,,,,,,,,,,0.0007622831627925,,,,,,,,0.0005477848902114,,,,,,,,,,,,,,,,0.0006686325633679,,,,,,,,,,,,,0.0008077235652064,,,,,,,,,0.0005325287992442,,,,,,0.0004593032622774,,,
329,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Devosia soli,361041,,0.0007964447796547,,,,,,0.0007500874884333,,0.0025255554114265,,,,,,,,0.0012131416199217,,0.0008073849684098,,,,,,,,,,,0.0010941327710152,,,,,0.0019795088118091,0.0040089348518852,,,0.001302488153314,,,,0.0016368563840293,,,,,,,,,,,,,,,0.000504574015794,,,,,,,,,,,0.0009667622553912,,,,,,,,,,0.0013372613215534,,,
330,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium lupini,136996,,0.0012053468411733,,0.0006715127015031,,0.0011217747746005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005431949270802,,,,,,,,,,,,,,,,,0.0026194291185945,
331,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Nitrobacter,Nitrobacter winogradskyi,913,,0.0008390534663878,,0.0006534699702491,,0.000630239634471,,0.0011619321192607,0.0033182234976628,,,0.001803953599571,,,,0.0014052409952958,,0.0019997137139628,,0.0012693998210249,,0.0024239722504132,0.0014949551344225,,,,,0.0014868495461506,0.0011581735597113,,0.0041499520974447,,0.0020185982478745,0.0020937099838841,,0.0050128941514474,0.0027548209366404,0.002376943742484,0.0020633190441881,0.0033618160734724,,,0.0015731183776695,,,0.0036132165255701,,,,0.0017829957371854,,0.0030179839661354,,0.0021722183099972,0.0019094938660614,,0.0036882617083027,0.0019249698720328,0.0012515135924607,0.0012068014098729,,,0.001564490279243,0.0040709508578075,0.0008754242181661,,,,0.0015523753446538,0.0030586957282438,,,,0.0006539076040449,,,0.0023381295518356,,,0.0009498358420705,,,
332,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Rhodopseudomonas,Rhodopseudomonas palustris,1076,,0.0009587205199407,,,0.0017940624404219,0.0009134961597841,,0.0011993132626966,,0.0026724602398966,,,,,0.0022639609677169,0.0016497049394062,,0.0021162751946443,,,,,,,,,,0.0011303355354351,,0.0009888323389493,0.0007265880816311,,,0.0018810620893247,0.0015844167788016,0.0020028822268675,,,0.003335424923931,0.0020961226400727,,0.0017975322706993,0.0015715351277023,,,,,,,,,0.0023799114578116,,,0.0014238764025049,0.0015150486200201,,,0.0008745995312098,0.001364746837328,,,0.0009647298621127,,0.0007936886832233,,,,0.0006673343392203,0.0014208913977676,,,,0.0010490140948223,,,0.0040380645760084,,,0.0009043963738303,,0.0019186545134216,
333,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium valentinum,1518501,,0.0007697462334463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008810106032811,
334,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium icense,1274631,,0.0011954665874518,,0.0004907137702111,,0.0007065068928043,,0.0009793353414172,,,,,,,,,,,,0.0005519090282881,,,,,,,,,,,0.000619475610474,,,,,,,,,,,,0.0020880549819189,,,,,,,0.0040380407719876,,,,,0.0011622830906124,0.000935876921184,,,0.000822836246173,,,,,,,,,0.0060222763285232,0.0008887995235203,,,,,0.0008851547673101,,,,0.0031378773024999,,0.0010387022234839,,0.0029358548556893,
335,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Oligotropha,Oligotropha carboxidovorans,40137,,0.0004938222934383,,,,,,0.0004851107363247,,,,,,,,,,,,0.000435919568308,,,0.0007866922864266,,,,,0.0009786338393078,,,0.0015101680865463,,,0.0007970188730699,,0.0021163197680137,,,,,,0.0009342490740789,,,,,,,,,,0.001277302879656,,,0.000687284382756,,,,0.0006717102440438,,,,,,0.0004322855676308,,,,0.0006075267755725,0.0011964474546796,,,,,,,,,,,,,
336,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Flavisolibacter,Flavisolibacter galbus,2675388,,0.0004612258348963,,,,,,,,,,,,,,,,,,0.0006883042915739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004371630294981,,,,,,,,,,,,,,,,,,,,,,,,
337,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Lysobacter ginsengisoli,363847,,0.0009934820714201,,,,,,,,,,,,,,,,,,,,,0.0009232853576315,,0.0018786367273173,,,0.0010233136851575,,,0.0009784567591749,,,,,,,,,,,,,,,,,,,,,0.0014717041194558,,,0.0007714355046752,,,,0.0004518361460219,,,,,,0.0007336075822756,,,,,,,,,,,,,,,,,,
338,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Lysobacter gummosus,262324,,0.0008314021932068,,0.0008532955094166,,0.0008006080541648,,0.0012747892871675,,,0.0022555404091249,,0.0020519503273064,,,0.0013011585267727,,,0.0015495825595672,0.0009171816372061,0.0057133780864672,,0.0004943516749951,0.0054624498625303,0.0026178703523739,,,0.000876798953076,0.0012638937300491,0.0009083639492446,0.00077648380992,,0.002609479713499,,0.0014141435560257,,,0.0041259541490481,,0.001206976111039,,,0.0018989148438732,0.0020202720025008,,,0.0029127694628379,,,,0.0030294612907985,0.0014633699315696,,0.002099769002229,0.0011224536123866,0.0010278766031256,,0.0026018239452554,0.0005685854783334,,,0.0036767202922797,0.000890991857066,,0.0009580127460617,,0.001138929779725,0.0013706334744906,0.000955831574295,,,,,0.0007437813560961,,,,,,0.000990450758835,,,
339,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Altererythrobacter,Altererythrobacter dongtanensis,692370,,0.0022948862289738,,,,0.0011202337175116,,0.0028689328245086,,,,,,,,,0.0039451624096061,,,0.0016795429604541,,0.0012117947692655,,,,,0.0027892873112489,0.0018936959775393,,,0.0030555409094426,0.0018073844591943,0.0032771579980709,0.0015268285589646,0.0010152010072063,0.0017511526186595,,0.0086211751975356,,0.0016493150403606,,0.0015583396857783,0.0020725496227075,0.0039353548717032,0.0014874821676435,0.0021469698448326,,,,,,,,,0.0022671652791791,,,0.0013475509727271,0.0011685427259804,,0.0040212137638183,0.0033785613748084,0.0013433042921355,,0.0014492975676508,,,0.0016956193371376,,,,0.0013952590149611,0.0038226965327612,0.0019927808082416,0.0032987747408163,,,,,0.0008671219566919,,,
340,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. S501,2420135,,0.0013162826506939,,0.0019521224446043,,0.0019819460860954,0.0028070655894844,,,0.0035773710711733,,,0.001629356704426,,,,,,0.0022798492024442,0.0012690569623111,,,0.002171041740304,,,0.0026629510813832,,,,0.002153528646399,0.0015297296741876,,,,0.0019078220768144,,,,,,,,,,,,,,,,,,,,,,,,0.0012087529005322,,,,0.0018530224051769,,0.0021641389721901,,,,0.0017741205033874,,0.0021326442253809,,,0.001366079908611,,0.0028480229766849,,,,,,,
341,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia,Massilia plicata,321984,,0.000783795901104,,0.000847077813411,,0.0011536031874749,,0.0008062119852848,,,,,,,,,,,0.0013653541019596,,,,0.0006464829087256,,,0.0022266882797447,,0.0010770945583035,,,,,,,,0.0007918253692453,,,,0.0010331494452575,,,,,,,,,,,0.0023534388454713,0.0010376846532561,0.0017819062129444,,,,,0.0007715074838638,0.0003823636721726,,,,0.0004987732084885,,0.0006029715011812,,0.0014655247802448,,0.0008747981834939,,,0.0009355879347004,,,,,,,,,,,
342,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter,Lysobacter antibioticus,84531,,0.0009314498821965,,,,,,0.0006802369667295,,0.0027399618346218,,,,,,0.0008751119757163,,,0.001122147115516,0.0006223337827013,,0.0011038156210352,0.0007011266869014,,0.0017610718853901,0.0017501337664659,,0.0006142787338888,,0.0006286620922297,0.0016489976446647,,,,0.0027809808397755,0.0014963715005532,,,,0.0008378596712576,,0.0018569617539499,,,0.0029614388420226,,,,,,,0.0013593824461021,,,0.0007545721972846,,,,0.0036782121648664,,,,0.0007874135472879,,0.0006801824192722,,,0.0050415063011843,,,,,,0.0006471162707263,0.0037870739134884,,,,,,,,
343,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium sp. ABRD_28,2268461,,0.0007451731139541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004755149559101,,,,,,,,,,,,,,,,,,,,,,,,
344,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium wangchenii,2541726,,0.0007847982596832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000435320526457,,,,,,,,,,,,,,,,,,,,,,,,
345,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Neorhizobium,Neorhizobium huautlense,67774,,0.0007491745567979,,,,,,,,,,,,,,,,,,,,,,,,0.0011278722396644,,0.0010012587757725,,,0.0007687142542838,,,,,,,,,0.0014324424500587,,0.0015786341577855,,,,,,,,,,0.0009536717068832,,,,,,,0.0005645734693798,,,,,,,,,,,,,,,,,,,,,,,,
346,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. 1NLA3E,666686,,0.001410026957593,0.0033973639679038,0.0031715009506351,0.0032297652713396,0.0017887857508349,0.0020699132214057,0.0012716363068889,0.0026776800517325,0.0019965285738315,0.003269893315244,0.0034855684463682,0.0023335527890939,0.0026569277504382,0.002480722088623,0.0020617363416639,0.0022290570998697,0.0015118650565434,0.0020244766991934,0.0021036397105807,0.0035165103445991,0.001541319637906,0.0014180564754775,,,0.0023371719958308,,0.0016483909915378,0.0021191275309825,0.0024886337593652,0.0010155675709661,0.0013864364572708,0.0022944833050383,0.0015300191953814,0.0020568935895164,0.0017018949690747,,0.0018687589566088,0.0025110016026316,0.0013502705500387,0.0021377918944613,,0.0017695136144189,0.0014517745718135,0.0018844130175133,0.0028813390472833,0.0029037714420291,0.0037006590986798,0.0028259648420223,0.0020418131379721,0.0020394157271353,0.0008538526941945,0.0025115890374414,0.0021233194739472,0.0009588168315623,0.0018854297109903,,0.0012989611121412,0.0014327862048461,0.0018234206455899,,,0.0013721738231142,0.0021067746942815,0.0027244615366766,,0.0013104239540689,0.0021549253385274,0.0019730061377077,0.0027599508959581,0.0011821687856257,0.002522192808232,0.0024404203315646,0.0015781414169556,,0.0024666014517608,0.0020152916116294,0.0023828045989834,,0.0014154498583092,,0.0037116871758192,
347,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Devosia,Devosia psychrophila,728005,,0.0018432846191108,,0.0005983310396155,,0.000837859025809,0.0011589977894903,0.001469593919775,,0.0017865718901893,0.001444966427084,,0.0017523959932332,,,,,,0.0028543320536779,,,,,,0.0024217887489912,0.0018836589112112,,0.0022711340300261,0.0013357009450435,,0.0012089504359969,0.0016666284928053,,0.0018060362000552,0.0018401190907615,0.0015504452999467,,0.0021578688149488,,0.0019623748200204,,,0.0017104499632966,,0.0021134276239724,,,,,,0.0031299040574934,0.0014542335525086,,,0.0011531583180825,,,,0.0005940037319593,,,,0.0006966765554031,,0.0017983266692677,,,0.0020437159014434,0.0010560707052544,0.0011245957283504,,,,0.0014390699792445,0.0035570049553878,,,,,0.0007115483862201,,,
348,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Sterolibacteriaceae,Methyloversatilis,Methyloversatilis discipulorum,1119528,,0.001384968538732,,0.0005451837783146,,0.0009247485676214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001284844626302,,,,0.0007432006810604,,,0.0032581233163258,0.0005703019808904,,,,,,,,0.0009098920928865,,,,,,,,,,,,
349,Bacteria,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae,Alienimonas,Alienimonas californiensis,2527989,,0.0004771511635119,,0.0009262278963653,0.0009467026356448,0.0007463626044632,,0.0007252858847761,,,0.0008265523524473,,,,,0.0007905139204208,,0.0007879240587513,,0.001071407187555,0.0014348867998735,0.001000938728883,,,0.0013124684502776,0.0011604824337687,0.0026423856746171,0.0010800686481985,,0.0008524384225407,0.0017689269512115,,,0.0013814163152569,0.0011529619733222,0.0015693485190164,,0.0014810492634242,,0.0011898550984246,0.0017297312201074,,,0.0015316018398861,0.0011569011326029,,0.0009828291265176,,,0.0012768307896056,,0.0009370370973473,,,0.001045007690628,0.0011766238505961,,0.0014650551275448,0.0011420600046171,,,,0.0012835695898816,,0.0007317052296106,,0.0013413020946766,0.001315260544074,0.0008004296983277,0.0009990823305644,,0.0007266488147606,,0.0007144125933176,0.0021991831605376,0.0009155510748598,,0.0009557739368377,,0.0009013400408903,,,
350,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Agrobacterium,Agrobacterium sp. RAC06,1842536,,0.0009415138534782,,,,,,0.0005094914673527,,0.0012369940771912,,,,,,,,,,,,,,,,,,,,,0.0020353368971575,,,0.0015876812229692,,0.0012432543586617,,,,0.0008871842481662,,,,,,,,,,,,,,,,0.0013689506204243,,,,,,,,,0.0005589443173514,,,,,,,,,0.0011541504702935,,,,,,0.000487364517746,,,
351,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ensifer,Ensifer adhaerens,106592,,0.0010155001969526,,,,0.0006804080406097,,0.0006612905411637,,0.001419200586937,,,,,,,,,0.0016143077223027,0.0011614035263252,,0.0020137026332401,,,0.0019917575968929,0.002285005831412,,0.0011223172061889,,,0.002624591902085,,,0.0019361630318032,0.0009451840035907,0.0018093365585514,,,,0.0024695153026999,,0.0022230971542527,,,,,,,,,0.0036124368374175,0.0022561219311299,,,0.0021915096674485,,,,0.0006150412678669,0.0018629684639874,,,,,0.000827944825783,,,0.0016569292898252,0.0006846451224119,,,,,,,,,,,0.0004272440798847,,,
352,Bacteria,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae,Flavitalea,Flavitalea gansuensis,708199,,0.0012692369036888,,0.0008209086514974,,0.0007925286003542,0.0013700678206433,0.0014982703940889,,0.0022671925471747,,0.0020175597405898,0.0014144426741348,,0.0020078559186139,0.0013420370103982,0.0017255815434385,0.0009531772732213,0.0009303411359703,0.001076789431757,0.0021545049505924,0.0009448008165154,0.0009905838869025,,,0.0009539915654899,0.0030592132882031,0.0013551427117976,,0.0008991494488441,0.0009462819621391,0.0019411616118788,0.0013606621799193,0.0008792801028676,0.0009220313522566,0.0010372297196535,,0.0015073121374168,,0.0020101510483492,,0.0021196487757466,0.0013789986579144,0.0013820624790441,0.0016778032906665,0.0018109182416991,0.0012985612196289,0.0018197097006145,0.0038517697240584,0.0009737299631543,,0.0024240353227073,,0.0014787147647847,0.0012586186794923,0.0007627193279012,,0.0019903540968007,0.0012379946360977,0.0014712941884426,,,0.0003838245341232,0.003167663975142,0.0006913391856978,,0.0009228714070532,0.0023255345768985,0.0014044391959619,0.0012037067935539,,0.0010718105596423,0.0011302091724926,0.0007572251966245,,,,,,0.0013024463818934,,0.0015236948066054,
353,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Oryzobacter,Oryzobacter terrae,1620385,,0.0008042499490561,,,,,,,,,,,,,,,,,,0.0006347129687881,,,,,0.0019987768345334,0.0019561053228656,,,,,0.0009330524588527,,0.001340295702535,,0.0007458003640621,,,,,0.0010398928536046,,,,,,,,,,,,0.0016476956276311,,,,,,,0.0004622123481202,,0.0045079755660912,,,,0.0008966019142018,,,0.0019875326237846,,,,,,,,,,,,,,,
354,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Intrasporangiaceae,Phycicoccus,Phycicoccus dokdonensis,443156,,0.001048064177065,,,,,,0.0007994926984786,,,,,,,,,,,,,,,,,0.0022256124402209,,,,,,,,,,0.0013953527770822,,,,,,,,,,,,,,,,,0.0011496193033184,,,,,,,0.000433485456071,,,,,,,,,0.0014419886748518,,,,,,,,,,,,,,0.0021075450111398,
355,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Rubrobacteraceae,Rubrobacter,Rubrobacter spartanus,1933902,,0.0011543337228659,,0.0020742440869401,0.002139568244201,0.0020096315999471,0.0019861169950054,0.0019060270523117,0.0013662535406519,0.0016527660005829,0.0023148164876978,0.0024519820388468,0.0019407429162118,,0.0021806172242832,0.0021805788837209,0.0021698521031038,0.0021283031364892,0.0019891951650668,0.0016840956947809,0.0016680567017381,0.0013468182502351,0.0017536728030128,,0.0013304084079601,0.001348168777919,0.0032366947699637,0.0016535101074162,0.0019082541264465,0.0020126604587328,0.001089463686794,0.0014631207505122,0.0019607859616483,0.0011689849293867,0.0017666991118412,0.0007857582662302,0.00326487267343,,0.0022272713228778,0.0013599215555218,0.0024089936011983,0.0013067150654497,0.0012383428202032,0.0010221837626284,0.0028673082183333,0.0021389289224279,0.0012700541301976,0.0022645086862371,,0.0017009226748244,0.0025704480933198,0.0012544517190284,0.0019276622683405,0.0020989606506194,0.0018568969180657,0.0023416732107764,0.0033675433229915,0.0023549019025302,0.0020190133121227,0.0011877828616153,0.0038276562202479,,0.0021808904052069,0.0030532131958952,0.002529685366688,,0.0016799549062544,0.0012259671541655,0.0026044124288879,0.0017426935465672,0.0022880938375715,0.0022764236086815,0.0019192446629122,0.0018391743085763,,0.0031146145560449,0.0023752904127562,0.0019271801229595,,0.0017193906125154,,0.0034549385109388,
